client_id,city,channel,promotor_id,yearly_volume,yearly_income,yearly_number_of_orders,median_ticket,prom_contacts_month,frequency,efficiency,logistics_cost,visit_cost,total_cost
476231029,Madrid,AR,358006057,3184.096,3177.36,19,164.20000000000002,2,2.0,1.263157894736842,190,360,550
476234033,Barcelona,HR,455263770,4700.0,15635.01,57,253.895,4,4.0,0.8421052631578947,570,720,1290
476248132,Madrid,HR,268093511,186.0,234.39000000000001,4,49.845,4,2.0,12.0,40,720,760
476294959,Madrid,HR,4222253,6469.196,7421.84,39,78.125,1,3.0,0.3076923076923077,390,180,570
476322845,Madrid,AR,677360818,12337.656,6165.31,43,132.52749999999997,4,4.0,1.1162790697674418,430,720,1150
476331825,Barcelona,HR,551023715,657.272,1453.3600000000001,9,111.715,4,2.5,5.333333333333333,90,720,810
476348515,Madrid,AR,215700341,449.072,1366.02,15,89.625,1,1.0,0.8,150,180,330
476367438,Madrid,HR,143612882,528.379,1160.19,16,80.89,2,1.0,1.5,160,360,520
476413638,Murcia,AR,385265118,7669.46,3453.43,44,75.57,0,4.0,0.0,440,0,440
476430226,Madrid,HR,975167123,3832.37,4570.21,38,107.54500000000002,4,3.0,1.263157894736842,380,720,1100
476434907,Cádiz,AR,483340469,535.912,1095.59,21,52.3025,0,2.0,0.0,210,0,210
476527648,Almeria,AR,525968071,442.07,282.48,3,92.04,0,1.0,0.0,30,0,30
476532049,Barcelona,AR,183295696,1873.26,2315.26,22,97.125,4,3.0,2.1818181818181817,220,720,940
476538823,Pamplona,HR,229902947,693.49,2379.22,19,127.67750000000001,2,2.0,1.263157894736842,190,360,550
476546326,Valencia,HR,998162842,935.53,2702.31,56,42.6625,0,5.0,0.0,560,0,560
476558658,Valencia,AR,139088935,60.0,580.8,1,580.8,0,1.0,0.0,10,0,10
476587237,Barcelona,HR,317564580,66.0,156.8,3,50.1,0,1.0,0.0,30,0,30
476598879,Valladolid,HR,256358709,1061.91,1979.89,27,74.9525,1,2.0,0.4444444444444444,270,180,450
476629071,Tarragona,AR,664403753,69493.06,33169.14,41,438.98,4,3.5,1.170731707317073,410,720,1130
476645990,Sevilla,HR,491961306,80.28,107.28,4,26.82,1,1.0,3.0,40,180,220
476670718,Malaga,AR,137842064,3116.72,1677.82,18,58.6075,1,1.0,0.6666666666666666,180,180,360
476681364,Barcelona,AR,82543796,1647.0339999999999,1033.36,13,85.03,2,1.0,1.8461538461538463,130,360,490
476702828,Tarragona,AR,513990441,617.7,452.74,4,105.28,1,1.0,3.0,40,180,220
476742544,Madrid,HR,941958057,2979.3,2865.43,46,55.0,4,4.0,1.0434782608695652,460,720,1180
476793951,Almeria,HR,525968071,4859.64,6566.41,45,152.76749999999998,4,4.0,1.0666666666666667,450,720,1170
476802586,Madrid,HR,975167123,784.95,360.72,5,72.24,1,1.0,2.4,50,180,230
476824367,Tarragona,AR,482974154,18384.624,9091.84,38,146.035,4,3.0,1.263157894736842,380,720,1100
476841783,Girona,AR,916155200,1478.85,802.99,8,94.86,0,1.0,0.0,80,0,80
476843854,Madrid,HR,143612882,120.0,140.64,1,140.64,1,1.0,12.0,10,180,190
476875712,Bilbao,HR,61699796,3903.0,4437.0599999999995,52,79.3225,4,4.0,0.9230769230769231,520,720,1240
476876390,Barcelona,AR,82543796,11750.94,3827.0,22,148.025,1,2.0,0.5454545454545454,220,180,400
476882704,Madrid,HR,941958057,1338.9,1859.6599999999999,22,75.5675,4,3.5,2.1818181818181817,220,720,940
476915846,Valencia,HR,937854151,600.0,190.96,5,27.98,0,1.0,0.0,50,0,50
476934549,Valladolid,HR,634459297,153.94799999999998,592.92,7,81.75999999999999,4,2.0,6.857142857142857,70,720,790
476968296,Madrid,HR,400328751,262.566,979.64,10,84.0,4,2.0,4.8,100,720,820
476969601,Alicante,AR,218497097,21958.89,11671.310000000001,12,495.72,0,5.0,0.0,120,0,120
477014059,Granada,AR,388409380,30.0,104.54,1,104.54,1,1.0,12.0,10,180,190
477018906,Madrid,HR,275421941,542.94,662.0899999999999,6,105.54,0,1.0,0.0,60,0,60
477035521,Barcelona,AR,996963848,1405.53,1053.27,11,73.5175,2,2.0,2.1818181818181817,110,360,470
477068755,Malaga,HR,59055754,31.68,26.15,2,13.075,0,1.0,0.0,20,0,20
477099635,Asturias,HR,687232282,528.0,581.06,14,38.4,0,2.0,0.0,140,0,140
477101994,Islas Baleares,HR,159743173,924.0,972.1800000000001,17,59.8125,1,2.5,0.7058823529411765,170,180,350
477104229,Barcelona,HR,455263770,7466.88,6553.9800000000005,50,126.8825,0,4.0,0.0,500,0,500
477107743,Valencia,AR,937854151,691.304,1232.87,20,55.1125,1,2.0,0.6,200,180,380
477108511,Castellón,AR,224182342,3904.66,1902.09,34,50.565,2,3.0,0.7058823529411765,340,360,700
477117007,Asturias,HR,953968677,250.281,1834.03,19,78.75,1,3.5,0.631578947368421,190,180,370
477118228,Valencia,AR,376164172,7008.92,2812.1,12,246.385,0,1.0,0.0,120,0,120
477121794,Barcelona,AR,313095800,59675.5,52589.87,59,772.6925,4,5.0,0.8135593220338984,590,720,1310
477136115,Barcelona,AR,701824108,21537.0,6291.04,25,223.51,2,2.0,0.96,250,360,610
477144872,Barcelona,HR,317564580,36.54,66.24,2,33.12,1,1.0,6.0,20,180,200
477231388,Barcelona,AR,187031601,5374.15,1942.78,11,172.09750000000003,1,1.0,1.0909090909090908,110,180,290
477235187,Madrid,HR,921176762,5452.602,9944.92,53,157.1225,4,4.0,0.9056603773584906,530,720,1250
477240420,Madrid,HR,382091435,739.9580000000001,2364.53,24,103.38,1,4.0,0.5,240,180,420
477262076,Barcelona,HR,977036215,825.5,2311.95,19,109.38,2,1.5,1.263157894736842,190,360,550
477273489,Madrid,AR,358006057,3694.042,2719.4,20,145.58249999999998,2,2.0,1.2,200,360,560
477293895,Murcia,AR,205150913,3330.0,1222.8899999999999,14,82.67,0,1.0,0.0,140,0,140
477303831,Bilbao,HR,61699796,2184.0,2481.23,42,57.585,4,4.0,1.1428571428571428,420,720,1140
477321254,Madrid,HR,941958057,1980.27,3177.96,45,66.73625,3,4.0,0.8,450,540,990
477350708,Barcelona,AR,496352806,9516.279999999999,4050.59,47,70.6625,2,4.0,0.5106382978723404,470,360,830
477356808,Granada,AR,388409380,3336.95,1843.26,23,78.2425,2,2.0,1.0434782608695652,230,360,590
477369149,Valencia,AR,376164172,2691.12,2383.69,25,94.66,0,2.0,0.0,250,0,250
477388199,Pamplona,HR,492242510,5132.226,13679.630000000001,45,354.53999999999996,4,4.0,1.0666666666666667,450,720,1170
477408974,Madrid,AR,993581538,3407.724,1828.5900000000001,18,104.31,2,2.0,1.3333333333333333,180,360,540
477460646,Sevilla,AR,869509590,1717.2740000000001,4186.24,48,86.62,2,4.0,0.5,480,360,840
477462510,Valencia,AR,249555220,2261.972,1031.6100000000001,12,74.34,1,2.0,1.0,120,180,300
477515488,Madrid,HR,118442112,2364.178,5036.19,40,126.91,1,4.0,0.3,400,180,580
477526382,Almeria,AR,479650067,2208.75,755.8100000000001,14,54.0825,0,1.0,0.0,140,0,140
477548986,Murcia,AR,385265118,13273.95,4311.22,20,235.6275,1,2.0,0.6,200,180,380
477560717,Barcelona,AR,313095800,11554.014000000001,6461.17,48,123.1175,2,4.0,0.5,480,360,840
477568825,Madrid,HR,275421941,2740.0,3877.1499999999996,89,42.16,8,8.0,1.0786516853932584,890,1440,2330
477600751,Madrid,AR,600887009,1286.184,841.8199999999999,10,75.65,2,1.0,2.4,100,360,460
477609360,Madrid,HR,268093511,622.424,1212.45,30,32.61333333333335,4,2.0,1.6,300,720,1020
477622940,Cádiz,HR,679784861,985.876,3199.09,15,211.76,4,1.5,3.2,150,720,870
477656249,Malaga,HR,247664960,1382.5140000000001,2168.19,21,69.52000000000001,0,2.0,0.0,210,0,210
477660795,Almeria,HR,937805441,1182.0,1280.5500000000002,14,66.4075,2,4.0,1.7142857142857142,140,360,500
477677285,Malaga,HR,247664960,354.0,334.96000000000004,5,73.5875,4,2.5,9.6,50,720,770
477731253,Tarragona,AR,664403753,9321.98,5355.86,43,113.86,0,3.5,0.0,430,0,430
477747979,Madrid,AR,215700341,627.6800000000001,550.6,10,54.535,2,1.0,2.4,100,360,460
477753654,Valladolid,HR,447488148,3723.0,3675.95,43,83.83,0,4.0,0.0,430,0,430
477759571,Valencia,AR,460456701,2275.2,667.5799999999999,3,222.64,1,1.0,4.0,30,180,210
477771287,Barcelona,HR,996963848,230.45,836.04,14,56.87,0,1.0,0.0,140,0,140
477805640,Madrid,AR,793032552,1753.988,1255.8899999999999,15,84.61,2,1.0,1.6,150,360,510
477824502,Barcelona,HR,996963848,888.46,2141.03,34,43.7,0,2.5,0.0,340,0,340
477832806,Madrid,HR,827413577,1156.46,3215.9300000000003,24,88.64750000000001,1,4.0,0.5,240,180,420
477843723,Tarragona,HR,306190165,337.27,663.04,13,56.15,2,1.0,1.8461538461538463,130,360,490
477862835,Barcelona,AR,370050701,9149.949999999999,4118.599999999999,27,127.31,2,2.0,0.8888888888888888,270,360,630
477892941,Barcelona,HR,838689983,2783.5,1334.47,25,53.785,0,2.0,0.0,250,0,250
477899439,Barcelona,HR,977036215,11038.55,9041.84,53,166.8425,4,4.5,0.9056603773584906,530,720,1250
477903620,Alicante,AR,91937945,16142.53,8324.95,53,157.66500000000002,4,4.0,0.9056603773584906,530,720,1250
477921976,Córdoba,HR,606571522,2640.0,2354.4,23,108.0,2,2.0,1.0434782608695652,230,360,590
477991256,Barcelona,HR,480416490,414.5,789.87,13,60.199999999999996,0,4.0,0.0,130,0,130
478005773,Madrid,AR,646321640,3179.218,1973.39,12,139.21,2,1.0,2.0,120,360,480
478047705,Bilbao,HR,61699796,2799.75,2828.23,24,116.97,2,2.0,1.0,240,360,600
478061732,Cádiz,HR,385444276,617.488,2780.86,34,80.98,4,3.0,1.411764705882353,340,720,1060
478083801,Barcelona,AR,833922597,1262.954,1436.98,21,60.47,1,2.0,0.5714285714285714,210,180,390
478172968,Madrid,AR,67471079,1581.0,561.74,5,60.045,2,1.0,4.8,50,360,410
478201906,Malaga,HR,59055754,2967.3,3189.07,51,60.004999999999995,2,4.0,0.47058823529411764,510,360,870
478213262,Barcelona,HR,838689983,502.18,1380.03,24,58.76,1,2.0,0.5,240,180,420
478246272,Barcelona,HR,317564580,1169.4,602.26,13,50.72,1,2.0,0.9230769230769231,130,180,310
478270697,Barcelona,AR,833922597,5987.25,3054.15,22,133.51749999999998,1,2.0,0.5454545454545454,220,180,400
478277467,Barcelona,AR,912914265,7939.755,4051.77,37,107.08500000000001,2,3.0,0.6486486486486487,370,360,730
478297739,Barcelona,AR,417891187,2270.914,1283.31,7,138.52,2,1.0,3.4285714285714284,70,360,430
478329093,Madrid,AR,358006057,1331.908,1986.91,23,75.72125,2,2.0,1.0434782608695652,230,360,590
478343106,Sevilla,HR,491961306,306.77,1271.87,21,54.34,2,2.0,1.1428571428571428,210,360,570
478362835,Alicante,HR,39304770,16805.260000000002,26297.73,52,435.225,4,4.0,0.9230769230769231,520,720,1240
478370850,Madrid,HR,400328751,1602.6299999999999,1861.6399999999999,25,68.44,0,2.5,0.0,250,0,250
478381712,Girona,AR,916155200,5696.24,2869.74,41,68.595,0,4.0,0.0,410,0,410
478413051,Malaga,HR,137842064,841.9200000000001,1083.76,15,69.31,1,1.0,0.8,150,180,330
478441085,Madrid,AR,215700341,300.0,195.6,1,195.6,0,1.0,0.0,10,0,10
478443555,Barcelona,AR,454554895,4699.219999999999,1588.18,15,108.705,0,1.0,0.0,150,0,150
478459467,Madrid,AR,264540799,2117.8,804.8100000000001,10,67.745,1,1.0,1.2,100,180,280
478499187,Barcelona,AR,187031601,11530.09,3711.58,39,94.9325,4,3.5,1.2307692307692308,390,720,1110
478516270,Madrid,AR,717625137,2365.384,1985.44,21,92.48249999999999,2,2.0,1.1428571428571428,210,360,570
478531007,Almeria,AR,937805441,5732.13,4133.74,48,74.8875,4,4.0,1.0,480,720,1200
478547776,Valladolid,HR,447488148,17.9,43.15,1,43.15,0,1.0,0.0,10,0,10
478548688,Malaga,AR,627274984,13423.181,7607.42,27,291.4875,2,2.0,0.8888888888888888,270,360,630
478566196,Santander,HR,627758323,1101.42,1586.34,31,51.12,2,3.0,0.7741935483870968,310,360,670
478617323,Valencia,HR,249555220,3505.074,2723.4,37,75.92,4,4.0,1.2972972972972974,370,720,1090
478621915,Madrid,HR,978663742,392.88800000000003,1310.78,25,52.53,4,2.0,1.92,250,720,970
478630659,Asturias,HR,510982509,3506.957,13422.93,52,264.02250000000004,4,4.0,0.9230769230769231,520,720,1240
478640992,Alicante,AR,39304770,8679.56,3428.34,13,290.78,2,1.0,1.8461538461538463,130,360,490
478646382,Madrid,AR,358006057,2269.824,1611.53,21,69.9525,2,2.0,1.1428571428571428,210,360,570
478698385,Barcelona,AR,187031601,4971.96,3536.55,33,116.57499999999999,1,2.0,0.36363636363636365,330,180,510
478710038,Barcelona,AR,833922597,8229.184,2713.48,20,141.70499999999998,1,2.0,0.6,200,180,380
478716487,Madrid,AR,993581538,1145.1000000000001,1186.98,18,61.352500000000006,2,1.5,1.3333333333333333,180,360,540
478741042,Santander,HR,77675001,7921.462,8217.96,44,172.08,2,4.0,0.5454545454545454,440,360,800
478769929,Madrid,HR,940421758,93.6,197.26,2,98.63,1,1.0,6.0,20,180,200
478791151,Madrid,AR,140979423,11666.526,16368.26,52,264.19,4,4.5,0.9230769230769231,520,720,1240
478826810,Barcelona,HR,900389803,458.50800000000004,392.28,6,63.3,0,2.0,0.0,60,0,60
478855274,Bilbao,HR,61699796,1722.5,5284.59,41,121.7725,4,3.0,1.170731707317073,410,720,1130
478866049,Pamplona,HR,492242510,445.074,3240.91,36,84.805,1,3.0,0.3333333333333333,360,180,540
478906423,Burgos,HR,16717207,4761.78,9425.81,54,156.64749999999998,2,4.5,0.4444444444444444,540,360,900
478938473,Madrid,AR,215700341,297.0,111.29,1,111.29,1,1.0,12.0,10,180,190
478954121,Castellón,AR,444765134,1132.0,1153.51,24,49.7225,2,2.0,1.0,240,360,600
478967012,Islas Baleares,HR,221686221,1383.0,440.66999999999996,3,142.29,1,1.0,4.0,30,180,210
478972849,Valencia,AR,998162842,2413.925,903.0,5,231.84,2,1.0,4.8,50,360,410
478974329,Barcelona,AR,417891187,4251.9349999999995,2421.81,15,164.99,2,1.0,1.6,150,360,510
479002510,Madrid,HR,118442112,959.3199999999999,3785.65,42,101.52,4,4.0,1.1428571428571428,420,720,1140
479026424,Barcelona,HR,455263770,3360.0,1758.1999999999998,7,274.84,4,1.0,6.857142857142857,70,720,790
479027851,Murcia,HR,385265118,756.0,216.72,1,216.72,1,1.0,12.0,10,180,190
479031068,Barcelona,AR,496352806,4209.0,1501.99,16,72.78,2,2.0,1.5,160,360,520
479037878,Barcelona,HR,572697400,36.0,18.32,1,18.32,0,1.0,0.0,10,0,10
479062663,Girona,AR,374105061,9210.67,6584.72,37,160.885,2,3.0,0.6486486486486487,370,360,730
479090454,Cádiz,HR,354010580,7218.48,13747.33,103,117.1225,8,9.0,0.9320388349514563,1030,1440,2470
479124049,Almeria,HR,479650067,1428.888,2932.13,27,84.14000000000001,4,3.5,1.7777777777777777,270,720,990
479131848,Barcelona,AR,701824108,928.9739999999999,850.4399999999999,8,114.3,2,1.0,3.0,80,360,440
479137394,Madrid,AR,717625137,1834.02,999.1899999999999,13,67.395,2,1.0,1.8461538461538463,130,360,490
479150180,Santander,HR,627758323,3116.64,3790.3100000000004,36,87.42,1,3.0,0.3333333333333333,360,180,540
479170980,Tarragona,AR,664403753,2846.08,1183.69,9,141.23,2,1.0,2.6666666666666665,90,360,450
479185107,Madrid,AR,215700341,1985.06,1935.71,15,110.14,2,1.0,1.6,150,360,510
479189250,Asturias,AR,510982509,264.0,229.95,4,57.4875,0,2.0,0.0,40,0,40
479202251,Barcelona,HR,455263770,3078.739,10960.15,38,281.97,2,3.0,0.631578947368421,380,360,740
479220450,Barcelona,AR,963334454,1373.6399999999999,532.73,9,59.335,1,1.0,1.3333333333333333,90,180,270
479271158,Barcelona,HR,455263770,26250.847,21231.309999999998,172,100.10249999999999,4,14.0,0.27906976744186046,1720,720,2440
479280448,Bilbao,HR,590164229,567.0,634.03,15,42.817499999999995,2,4.0,1.6,150,360,510
479319613,Madrid,AR,264540799,964.902,1978.46,16,131.26,2,2.0,1.5,160,360,520
479343664,Malaga,AR,247664960,2268.0,667.04,3,222.64,0,1.0,0.0,30,0,30
479362786,Asturias,HR,953968677,4188.844,4901.58,45,94.88250000000001,0,4.0,0.0,450,0,450
479363830,Madrid,HR,143612882,5061.238,6614.4,82,68.6375,4,7.0,0.5853658536585366,820,720,1540
479372670,Alicante,HR,39304770,1689.2,3151.32,40,76.155,4,3.0,1.2,400,720,1120
479432601,Sevilla,AR,462513607,1447.1,2395.05,32,75.16499999999999,2,2.5,0.75,320,360,680
479465214,Asturias,HR,953968677,150.0,174.14999999999998,2,56.7375,2,1.0,12.0,20,360,380
479470457,Pamplona,AR,635704728,780.0,421.2,5,84.24,1,1.0,2.4,50,180,230
479489965,Sevilla,AR,869509590,3322.948,4771.3,52,90.9,1,4.0,0.23076923076923078,520,180,700
479495479,Valencia,AR,998162842,4120.54,1316.06,10,108.36,0,1.0,0.0,100,0,100
479502317,Madrid,HR,991770420,1653.0,1333.21,20,65.035,0,2.0,0.0,200,0,200
479505728,Almeria,HR,902429632,454.32000000000005,953.64,18,51.18,0,2.0,0.0,180,0,180
479533982,Pamplona,HR,635704728,85.42999999999999,1728.67,11,136.84,0,1.0,0.0,110,0,110
479590537,Pamplona,HR,492242510,87.08,373.5,5,75.81,1,1.0,2.4,50,180,230
479633351,Sevilla,HR,900282314,781.08,2521.19,41,60.959999999999994,4,3.0,1.170731707317073,410,720,1130
479642028,Alicante,HR,39304770,3145.66,12605.630000000001,56,216.175,4,5.0,0.8571428571428571,560,720,1280
479679510,Barcelona,HR,317564580,120.0,38.14,1,38.14,1,1.0,12.0,10,180,190
479684882,Madrid,HR,940421758,3871.79,6114.02,48,116.0275,4,4.0,1.0,480,720,1200
479728078,Barcelona,HR,572697400,952.638,3481.47,28,81.70124999999999,4,3.0,1.7142857142857142,280,720,1000
479729513,Barcelona,AR,368568690,33923.014,21934.52,52,271.69,4,4.0,0.9230769230769231,520,720,1240
479730556,Valencia,AR,460456701,1605.32,719.79,10,68.09,1,1.0,1.2,100,180,280
479778187,Girona,HR,916155200,403.99,2004.26,29,65.02,0,3.0,0.0,290,0,290
479799602,Malaga,HR,424808266,3520.54,3898.2400000000002,50,70.16250000000001,4,4.0,0.96,500,720,1220
479824340,Islas Baleares,AR,242339558,5747.289,3294.4,20,145.76999999999998,2,2.0,1.2,200,360,560
479856671,Madrid,AR,600887009,1720.468,1663.71,17,89.5525,2,1.0,1.411764705882353,170,360,530
479859713,Barcelona,AR,454554895,3096.0,1073.68,24,43.76,0,2.0,0.0,240,0,240
479910584,Madrid,AR,717625137,3295.269,2122.16,21,97.1925,2,2.0,1.1428571428571428,210,360,570
479957730,Barcelona,AR,370050701,576.635,344.89,2,172.445,2,1.0,12.0,20,360,380
479998668,Asturias,HR,953968677,1896.0,2212.0,36,63.0,0,3.0,0.0,360,0,360
480006007,Malaga,AR,627274984,8070.3279999999995,4824.29,24,166.0875,2,2.0,1.0,240,360,600
480042311,Madrid,AR,215700341,213.09199999999998,193.57,2,96.785,2,1.0,12.0,20,360,380
480075490,Tarragona,HR,306190165,71.56,245.54,2,122.77,2,1.0,12.0,20,360,380
480078878,Córdoba,HR,606571522,300.0,272.94,3,68.235,0,1.5,0.0,30,0,30
480099931,Madrid,AR,275609911,374.76,530.74,8,63.36,2,2.0,3.0,80,360,440
480104231,Pamplona,HR,635704728,3491.753,14217.43,52,256.455,2,4.0,0.46153846153846156,520,360,880
480115677,Burgos,HR,466760699,1799.46,2188.02,19,115.9,4,5.0,2.526315789473684,190,720,910
480147431,Tarragona,AR,664403753,3975.0,1456.46,18,73.24,2,2.0,1.3333333333333333,180,360,540
480185377,Sevilla,AR,462513607,763.652,1734.46,41,43.155,1,3.0,0.2926829268292683,410,180,590
480194095,Tarragona,AR,513990441,360.065,238.87,4,53.575,1,1.0,3.0,40,180,220
480196377,Santander,HR,74716188,5281.626,6710.47,52,130.0025,4,4.0,0.9230769230769231,520,720,1240
480240561,Madrid,HR,987512243,34.65,23.73,1,23.73,0,1.0,0.0,10,0,10
480257737,Sevilla,HR,900282314,5577.488,7214.98,52,137.0875,4,4.0,0.9230769230769231,520,720,1240
480291244,Girona,AR,916155200,3273.709,1538.0,14,95.29,0,1.0,0.0,140,0,140
480323843,Asturias,HR,687232282,3333.92,3364.15,46,77.1075,4,4.0,1.0434782608695652,460,720,1180
480350230,Barcelona,HR,551023715,1029.65,2004.43,40,47.504999999999995,2,3.0,0.6,400,360,760
480356926,Barcelona,HR,317564580,1885.984,2744.33,29,72.6325,4,4.0,1.6551724137931034,290,720,1010
480360174,Madrid,HR,559028793,443.006,904.09,10,91.35000000000001,4,2.0,4.8,100,720,820
480379172,Islas Baleares,HR,469564819,120.0,70.32,1,70.32,1,1.0,12.0,10,180,190
480397702,Islas Baleares,HR,159743173,2585.58,1987.9,23,74.86500000000001,1,4.0,0.5217391304347826,230,180,410
480401283,Madrid,AR,993581538,199.04000000000002,267.85,4,51.33,2,1.0,6.0,40,360,400
480404191,Madrid,HR,921176762,3534.166,4678.79,52,84.11250000000001,4,4.0,0.9230769230769231,520,720,1240
480492966,Pamplona,HR,635704728,297.204,2355.39,19,124.7125,1,2.0,0.631578947368421,190,180,370
480505284,Barcelona,AR,963334454,1492.19,1134.73,16,68.3575,2,1.0,1.5,160,360,520
480517699,Murcia,HR,733727842,601.16,1150.41,20,56.040000000000006,0,2.0,0.0,200,0,200
480519353,Almeria,AR,525968071,750.732,601.24,11,53.35,0,1.0,0.0,110,0,110
480527902,Malaga,HR,627274984,426.6,573.98,4,170.74,4,1.0,12.0,40,720,760
480592218,Bilbao,HR,61699796,9547.0,10517.54,55,189.92000000000002,0,5.0,0.0,550,0,550
480608097,Madrid,HR,118442112,10.27,104.66,1,104.66,2,1.0,24.0,10,360,370
480615096,Bilbao,HR,590164229,529.95,712.0699999999999,13,57.864999999999995,4,3.0,3.6923076923076925,130,720,850
480643412,Madrid,HR,400328751,331.06,909.9100000000001,9,88.73249999999999,4,4.5,5.333333333333333,90,720,810
480667963,Islas Baleares,AR,242339558,8248.86,5041.58,24,188.64,2,3.0,1.0,240,360,600
480684737,Madrid,HR,400328751,10691.91,13556.82,53,243.70499999999998,1,4.0,0.22641509433962265,530,180,710
480695381,Valencia,HR,52875287,1921.56,2290.83,47,46.817499999999995,2,4.0,0.5106382978723404,470,360,830
480699067,Tarragona,AR,513990441,14137.48,5513.4400000000005,34,122.695,2,3.0,0.7058823529411765,340,360,700
480755995,Madrid,HR,118442112,6890.21,7639.8099999999995,46,149.76,4,4.0,1.0434782608695652,460,720,1180
480762636,Madrid,AR,215700341,1367.96,531.5899999999999,6,79.89,2,1.0,4.0,60,360,420
480795588,Madrid,HR,559028793,4616.65,5689.55,49,108.78,4,4.0,0.9795918367346939,490,720,1210
480802498,Alicante,HR,218497097,13450.343,13650.49,51,235.97,0,4.0,0.0,510,0,510
480810846,Madrid,AR,215700341,2854.268,1761.24,16,109.28999999999999,2,1.0,1.5,160,360,520
480843616,Islas Baleares,AR,242339558,2325.0,862.8,12,71.94,1,1.5,1.0,120,180,300
480845944,Madrid,AR,793032552,731.29,666.6300000000001,7,82.22,2,1.0,3.4285714285714284,70,360,430
480856836,Pamplona,HR,492242510,770.408,3225.63,36,87.905,2,3.0,0.6666666666666666,360,360,720
480897717,Cádiz,HR,679784861,8484.767,28891.98,57,528.315,4,5.0,0.8421052631578947,570,720,1290
480945395,Malaga,HR,424808266,633.0,357.43,2,178.715,1,1.0,6.0,20,180,200
480991638,Tarragona,AR,482974154,806.7,578.07,6,83.59,2,1.0,4.0,60,360,420
481018609,Barcelona,AR,963334454,12441.14,6568.33,47,118.98750000000001,2,4.0,0.5106382978723404,470,360,830
481070059,Valladolid,HR,256358709,16481.03,17727.84,55,299.25,4,4.0,0.8727272727272727,550,720,1270
481070085,Madrid,AR,646321640,636.968,327.09000000000003,5,60.75,1,1.0,2.4,50,180,230
481073463,Barcelona,HR,977036215,5476.8,9835.53,51,199.33249999999998,4,4.0,0.9411764705882353,510,720,1230
481076810,Tarragona,AR,664403753,425.96000000000004,256.51,2,128.255,1,1.0,6.0,20,180,200
481098607,Murcia,AR,385265118,14215.261,7899.58,46,116.195,1,4.0,0.2608695652173913,460,180,640
481131550,Malaga,HR,627274984,115.99999999999999,1182.2,16,71.68,0,1.0,0.0,160,0,160
481133259,Santander,AR,74716188,1856.116,1113.98,16,53.925,1,2.5,0.75,160,180,340
481145060,Barcelona,HR,572697400,612.0,233.66,4,56.849999999999994,0,1.0,0.0,40,0,40
481154850,Madrid,HR,569368827,451.64,1070.88,26,30.8675,3,2.0,1.3846153846153846,260,540,800
481180538,Valencia,HR,376164172,174.142,1909.51,14,130.91,4,5.0,3.4285714285714284,140,720,860
481192722,Bilbao,HR,590164229,395.0,1505.4099999999999,29,54.97,2,3.0,0.8275862068965517,290,360,650
481220691,Burgos,HR,16717207,541.9000000000001,1976.9999999999998,15,140.725,4,3.5,3.2,150,720,870
481304256,Islas Baleares,HR,159743173,1221.0,540.11,10,47.23,1,1.0,1.2,100,180,280
481306837,Madrid,HR,118442112,1733.95,2466.27,17,154.93,2,2.0,1.411764705882353,170,360,530
481310971,Almeria,AR,525968071,14185.0,8089.97,52,120.19999999999999,2,4.0,0.46153846153846156,520,360,880
481323597,Madrid,HR,400328751,1495.02,1723.1299999999999,23,73.67999999999999,2,2.0,1.0434782608695652,230,360,590
481333300,Madrid,HR,118442112,19.0,87.22,1,87.22,1,1.0,12.0,10,180,190
481364883,Islas Baleares,AR,469564819,7605.64,2964.04,19,150.225,1,2.0,0.631578947368421,190,180,370
481369427,Barcelona,AR,9820087,16384.96,11297.77,34,204.84,4,3.0,1.411764705882353,340,720,1060
481370556,Girona,HR,982751127,270.953,2103.7799999999997,38,55.2,0,3.0,0.0,380,0,380
481371153,Bilbao,AR,590164229,927.584,805.72,7,104.69,2,2.0,3.4285714285714284,70,360,430
481416239,Barcelona,AR,313095800,4472.0,1439.44,5,264.87,1,1.0,2.4,50,180,230
481418025,Madrid,AR,717625137,3154.8089999999997,5960.99,25,263.73749999999995,2,2.0,0.96,250,360,610
481426961,Barcelona,AR,496352806,7389.025,3680.19,33,89.8425,4,3.0,1.4545454545454546,330,720,1050
481444984,Madrid,HR,991770420,310.51,533.81,9,56.51,2,1.0,2.6666666666666665,90,360,450
481451640,Barcelona,AR,572697400,304.76,261.6,2,130.8,0,1.0,0.0,20,0,20
481503847,Granada,HR,388409380,703.0,3891.19,48,67.09,1,4.0,0.25,480,180,660
481506735,Valencia,HR,460456701,1993.6,757.74,8,90.62,0,1.0,0.0,80,0,80
481513888,Islas Baleares,HR,465693592,93.0,46.93,1,46.93,1,1.0,12.0,10,180,190
481523303,Valencia,AR,327176535,1512.0,475.76,4,118.94,0,1.0,0.0,40,0,40
481595425,Sevilla,AR,900282314,2108.864,1298.71,15,81.575,1,1.0,0.8,150,180,330
481599399,Murcia,HR,733727842,2082.0,752.93,14,50.11,0,1.0,0.0,140,0,140
481606975,Pamplona,HR,229902947,3259.45,3830.06,46,73.81,2,4.0,0.5217391304347826,460,360,820
481615328,Malaga,HR,385906115,287.6,2284.81,21,99.78,1,2.0,0.5714285714285714,210,180,390
481617247,Madrid,HR,921176762,6121.4,9075.7,53,171.51500000000001,4,4.0,0.9056603773584906,530,720,1250
